month_start,month_date_key,campus_key,cohort_key,lifecycle_stage_key,active_users,synthetic_label
2025-05-01 00:00:00,20250501,2,6,5,656,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,6,5,308,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,7,5,6116,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,7,5,1185,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,7,5,550,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,1,1,1222,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,1,2,4481,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,1,3,12222,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,1,4,2444,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,1,1,238,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,1,2,875,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,1,3,2388,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,1,4,477,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,1,1,109,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,1,2,401,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,1,3,1095,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,1,4,219,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,2,1,745,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,2,2,2732,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,2,3,7451,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,2,4,1490,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,2,1,141,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,2,2,517,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,2,3,1410,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,2,4,282,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,2,1,66,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,2,2,242,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,2,3,660,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,2,4,132,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,3,1,400,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,3,2,1467,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,3,3,4001,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,3,4,800,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,3,1,76,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,3,2,280,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,3,3,765,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,3,4,153,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,3,1,35,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,3,2,128,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,3,3,351,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,3,4,70,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,4,1,591,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,4,2,2167,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,4,3,5910,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,4,4,1182,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,4,1,112,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,4,2,413,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,4,3,1128,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,4,4,225,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,4,1,53,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,4,2,194,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,4,3,530,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,4,4,106,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,5,1,246,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,5,2,902,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,5,3,2460,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,5,4,492,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,5,1,47,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,5,2,173,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,5,3,472,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,5,4,94,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,5,1,22,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,5,2,81,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,5,3,222,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,5,4,44,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,6,5,3453,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,6,5,657,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,6,5,309,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,1,7,5,6207,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,2,7,5,1188,Synthetic demonstration data — not actual University of Sydney results
2025-06-01 00:00:00,20250601,3,7,5,556,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,1,1,1232,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,1,2,4520,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,1,3,12329,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,1,4,2465,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,1,1,241,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,1,2,886,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,1,3,2418,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,1,4,483,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,1,1,112,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,1,2,413,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,1,3,1128,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,1,4,225,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,2,1,753,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,2,2,2764,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,2,3,7539,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,2,4,1507,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,2,1,141,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,2,2,520,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,2,3,1418,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,2,4,283,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,2,1,67,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,2,2,246,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,2,3,672,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,2,4,134,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,3,1,397,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,3,2,1458,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,3,3,3977,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,3,4,795,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,3,1,77,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,3,2,283,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,3,3,772,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,3,4,154,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,3,1,36,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,3,2,132,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,3,3,361,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,3,4,72,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,4,1,587,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,4,2,2155,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,4,3,5878,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,4,4,1175,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,4,1,116,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,4,2,425,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,4,3,1161,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,4,4,232,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,4,1,52,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,4,2,192,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,4,3,526,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,4,4,105,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,5,1,248,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,5,2,909,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,5,3,2480,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,5,4,496,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,5,1,48,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,5,2,176,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,5,3,480,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,5,4,96,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,5,1,22,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,5,2,81,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,5,3,222,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,5,4,44,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,6,5,3522,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,6,5,676,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,6,5,308,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,1,7,5,6238,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,2,7,5,1185,Synthetic demonstration data — not actual University of Sydney results
2025-07-01 00:00:00,20250701,3,7,5,563,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,1,1,1288,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,1,2,4723,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,1,3,12881,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,1,4,2576,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,1,1,247,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,1,2,909,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,1,3,2479,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,1,4,495,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,1,1,113,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,1,2,416,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,1,3,1135,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,1,4,227,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,2,1,775,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,2,2,2842,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,2,3,7752,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,2,4,1550,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,2,1,146,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,2,2,537,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,2,3,1467,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,2,4,293,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,2,1,69,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,2,2,253,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,2,3,691,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,2,4,138,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,3,1,409,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,3,2,1503,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,3,3,4099,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,3,4,819,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,3,1,79,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,3,2,291,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,3,3,794,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,3,4,158,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,3,1,37,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,3,2,136,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,3,3,371,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,3,4,74,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,4,1,620,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,4,2,2273,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,4,3,6201,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,4,4,1240,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,4,1,117,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,4,2,429,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,4,3,1171,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,4,4,234,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,4,1,55,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,4,2,203,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,4,3,553,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,4,4,110,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,5,1,256,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,5,2,938,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,5,3,2560,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,5,4,512,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,5,1,48,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,5,2,179,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,5,3,488,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,5,4,97,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,5,1,23,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,5,2,84,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,5,3,230,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,5,4,46,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,6,5,3562,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,6,5,688,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,6,5,325,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,1,7,5,6424,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,2,7,5,1227,Synthetic demonstration data — not actual University of Sydney results
2025-08-01 00:00:00,20250801,3,7,5,574,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,1,1,1237,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,1,2,4538,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,1,3,12378,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,1,4,2475,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,1,1,237,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,1,2,872,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,1,3,2378,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,1,4,475,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,1,1,113,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,1,2,417,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,1,3,1139,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,1,4,227,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,2,1,749,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,2,2,2748,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,2,3,7496,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,2,4,1499,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,2,1,144,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,2,2,528,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,2,3,1440,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,2,4,288,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,2,1,66,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,2,2,243,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,2,3,665,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,2,4,133,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,3,1,396,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,3,2,1454,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,3,3,3966,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,3,4,793,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,3,1,77,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,3,2,285,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,3,3,779,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,3,4,155,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,3,1,35,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,3,2,131,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,3,3,358,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,3,4,71,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,4,1,600,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,4,2,2200,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,4,3,6001,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,4,4,1200,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,4,1,116,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,4,2,426,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,4,3,1163,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,4,4,232,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,4,1,53,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,4,2,196,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,4,3,536,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,4,4,107,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,5,1,249,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,5,2,913,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,5,3,2490,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,5,4,498,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,5,1,48,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,5,2,176,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,5,3,480,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,5,4,96,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,5,1,22,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,5,2,81,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,5,3,223,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,5,4,44,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,6,5,3562,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,6,5,672,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,6,5,310,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,1,7,5,6292,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,2,7,5,1197,Synthetic demonstration data — not actual University of Sydney results
2025-09-01 00:00:00,20250901,3,7,5,571,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,1,1,1248,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,1,2,4579,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,1,3,12489,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,1,4,2497,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,1,1,240,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,1,2,882,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,1,3,2406,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,1,4,481,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,1,1,114,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,1,2,418,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,1,3,1140,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,1,4,228,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,2,1,759,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,2,2,2784,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,2,3,7594,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,2,4,1518,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,2,1,143,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,2,2,525,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,2,3,1433,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,2,4,286,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,2,1,68,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,2,2,250,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,2,3,682,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,2,4,136,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,3,1,399,Synthetic demonstration data — not actual University of Sydney results
