event_id,case_id,event_datetime,from_status,to_status,team_key,event_type,business_hours_since_previous,synthetic_label
EVT-0039876,CASE-009857,2024-11-12 20:19:31,Submitted,Triaged,4,Status Change,3.48,Synthetic demonstration data — not actual University of Sydney results
EVT-0039877,CASE-009857,2024-11-14 01:54:33,Triaged,Assigned,4,Status Change,22.57,Synthetic demonstration data — not actual University of Sydney results
EVT-0039878,CASE-009857,2024-11-17 11:01:58,Assigned,In Progress,4,Status Change,74.9,Synthetic demonstration data — not actual University of Sydney results
EVT-0039879,CASE-009857,2024-11-19 08:10:58,In Progress,Resolved,4,Status Change,104.03,Synthetic demonstration data — not actual University of Sydney results
EVT-0039880,CASE-009858,2026-01-05 09:59:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039881,CASE-009858,2026-01-05 15:24:31,Submitted,Triaged,7,Status Change,3.5,Synthetic demonstration data — not actual University of Sydney results
EVT-0039882,CASE-009858,2026-01-05 23:48:26,Triaged,Assigned,7,Status Change,8.92,Synthetic demonstration data — not actual University of Sydney results
EVT-0039883,CASE-009858,2026-01-06 16:07:26,Assigned,Resolved,7,Status Change,19.45,Synthetic demonstration data — not actual University of Sydney results
EVT-0039884,CASE-009859,2025-05-28 13:20:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039885,CASE-009859,2025-05-28 22:56:01,Submitted,Triaged,3,Status Change,6.19,Synthetic demonstration data — not actual University of Sydney results
EVT-0039886,CASE-009859,2025-05-29 12:20:28,Triaged,Assigned,3,Status Change,14.84,Synthetic demonstration data — not actual University of Sydney results
EVT-0039887,CASE-009859,2025-05-30 18:40:09,Assigned,Resolved,3,Status Change,34.41,Synthetic demonstration data — not actual University of Sydney results
EVT-0039888,CASE-009860,2025-03-18 12:41:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039889,CASE-009860,2025-03-18 16:09:19,Submitted,Triaged,9,Status Change,2.24,Synthetic demonstration data — not actual University of Sydney results
EVT-0039890,CASE-009860,2025-03-18 20:40:02,Triaged,Assigned,9,Status Change,5.15,Synthetic demonstration data — not actual University of Sydney results
EVT-0039891,CASE-009860,2025-03-20 20:03:51,Assigned,Resolved,9,Status Change,35.73,Synthetic demonstration data — not actual University of Sydney results
EVT-0039892,CASE-009861,2024-12-24 11:58:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039893,CASE-009861,2024-12-24 16:15:16,Submitted,Triaged,2,Status Change,2.77,Synthetic demonstration data — not actual University of Sydney results
EVT-0039894,CASE-009861,2024-12-25 15:30:09,Triaged,Assigned,2,Status Change,17.77,Synthetic demonstration data — not actual University of Sydney results
EVT-0039895,CASE-009861,2024-12-28 00:08:59,Assigned,Resolved,2,Status Change,54.31,Synthetic demonstration data — not actual University of Sydney results
EVT-0039896,CASE-009862,2025-04-28 16:46:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039898,CASE-009862,2025-04-29 08:42:09,Triaged,Assigned,5,Status Change,10.28,Synthetic demonstration data — not actual University of Sydney results
EVT-0039899,CASE-009862,2025-04-30 07:33:00,Assigned,Merged Duplicate,5,Status Change,25.02,Synthetic demonstration data — not actual University of Sydney results
EVT-0039900,CASE-009863,2024-11-28 20:10:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039901,CASE-009863,2024-11-28 22:36:52,Submitted,Triaged,2,Status Change,1.58,Synthetic demonstration data — not actual University of Sydney results
EVT-0039902,CASE-009863,2024-11-29 03:06:38,Triaged,Assigned,2,Status Change,4.48,Synthetic demonstration data — not actual University of Sydney results
EVT-0039903,CASE-009863,2024-11-29 16:09:11,Assigned,Resolved,2,Status Change,12.89,Synthetic demonstration data — not actual University of Sydney results
EVT-0039904,CASE-009864,2025-07-23 18:43:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039905,CASE-009864,2025-07-23 21:30:02,Submitted,Triaged,6,Status Change,1.8,Synthetic demonstration data — not actual University of Sydney results
EVT-0039906,CASE-009864,2025-07-24 01:31:57,Triaged,Assigned,6,Status Change,4.4,Synthetic demonstration data — not actual University of Sydney results
EVT-0039907,CASE-009864,2025-07-25 20:16:59,Assigned,Resolved,6,Status Change,31.98,Synthetic demonstration data — not actual University of Sydney results
EVT-0039908,CASE-009865,2025-02-17 15:25:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039909,CASE-009865,2025-02-17 22:49:28,Submitted,Triaged,4,Status Change,4.78,Synthetic demonstration data — not actual University of Sydney results
EVT-0039910,CASE-009865,2025-02-18 13:57:38,Triaged,Assigned,4,Status Change,14.54,Synthetic demonstration data — not actual University of Sydney results
EVT-0039911,CASE-009865,2025-02-23 00:56:27,Assigned,Resolved,4,Status Change,83.56,Synthetic demonstration data — not actual University of Sydney results
EVT-0039912,CASE-009866,2025-05-22 16:16:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039913,CASE-009866,2025-05-22 18:18:52,Submitted,Triaged,1,Status Change,1.32,Synthetic demonstration data — not actual University of Sydney results
EVT-0039915,CASE-009866,2025-05-23 10:49:40,Assigned,In Progress,1,Status Change,11.97,Synthetic demonstration data — not actual University of Sydney results
EVT-0039916,CASE-009866,2025-05-23 18:02:45,In Progress,Resolved,1,Status Change,16.63,Synthetic demonstration data — not actual University of Sydney results
EVT-0039917,CASE-009867,2026-01-13 16:04:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039918,CASE-009867,2026-01-13 18:33:45,Submitted,Triaged,6,Status Change,1.61,Synthetic demonstration data — not actual University of Sydney results
EVT-0039919,CASE-009867,2026-01-13 21:40:00,Triaged,Assigned,6,Status Change,3.61,Synthetic demonstration data — not actual University of Sydney results
EVT-0039920,CASE-009867,2026-01-14 08:32:03,Assigned,In Progress,6,Status Change,10.62,Synthetic demonstration data — not actual University of Sydney results
EVT-0039921,CASE-009867,2026-01-14 14:56:17,In Progress,Resolved,6,Status Change,14.76,Synthetic demonstration data — not actual University of Sydney results
EVT-0039922,CASE-009868,2026-08-07 10:06:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039923,CASE-009868,2026-08-07 21:00:56,Submitted,Triaged,10,Status Change,7.04,Synthetic demonstration data — not actual University of Sydney results
EVT-0039924,CASE-009868,2026-08-08 19:03:36,Triaged,Assigned,10,Status Change,21.26,Synthetic demonstration data — not actual University of Sydney results
EVT-0039925,CASE-009868,2026-08-09 22:44:34,Assigned,Resolved,10,Status Change,39.12,Synthetic demonstration data — not actual University of Sydney results
EVT-0039926,CASE-009869,2025-01-22 16:57:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039927,CASE-009869,2025-01-23 00:51:10,Submitted,Triaged,4,Status Change,5.1,Synthetic demonstration data — not actual University of Sydney results
EVT-0039928,CASE-009869,2025-01-23 18:24:53,Triaged,Assigned,4,Status Change,16.43,Synthetic demonstration data — not actual University of Sydney results
EVT-0039929,CASE-009869,2025-01-24 12:51:17,Assigned,Resolved,4,Status Change,28.33,Synthetic demonstration data — not actual University of Sydney results
EVT-0039930,CASE-009870,2026-08-10 13:52:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039931,CASE-009870,2026-08-10 20:07:11,Submitted,Triaged,4,Status Change,4.03,Synthetic demonstration data — not actual University of Sydney results
EVT-0039932,CASE-009870,2026-08-10 23:04:57,Triaged,Assigned,4,Status Change,5.95,Synthetic demonstration data — not actual University of Sydney results
EVT-0039933,CASE-009870,2026-08-11 14:52:47,Assigned,In Progress,4,Status Change,16.14,Synthetic demonstration data — not actual University of Sydney results
EVT-0039934,CASE-009870,2026-08-12 00:36:26,In Progress,Resolved,4,Status Change,22.41,Synthetic demonstration data — not actual University of Sydney results
EVT-0039935,CASE-009871,2025-02-05 08:52:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039936,CASE-009871,2025-02-05 12:13:32,Submitted,Triaged,9,Status Change,2.17,Synthetic demonstration data — not actual University of Sydney results
EVT-0039938,CASE-009871,2025-02-06 03:31:37,Assigned,Resolved,9,Status Change,12.04,Synthetic demonstration data — not actual University of Sydney results
EVT-0039939,CASE-009872,2025-12-23 15:45:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039940,CASE-009872,2025-12-23 19:07:33,Submitted,Triaged,9,Status Change,2.18,Synthetic demonstration data — not actual University of Sydney results
EVT-0039941,CASE-009872,2025-12-23 22:58:55,Triaged,Assigned,9,Status Change,4.67,Synthetic demonstration data — not actual University of Sydney results
EVT-0039942,CASE-009872,2025-12-24 20:50:40,Assigned,Resolved,9,Status Change,18.77,Synthetic demonstration data — not actual University of Sydney results
EVT-0039943,CASE-009873,2025-11-05 14:11:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039944,CASE-009873,2025-11-05 17:38:21,Submitted,Triaged,6,Status Change,2.23,Synthetic demonstration data — not actual University of Sydney results
EVT-0039945,CASE-009873,2025-11-05 22:11:57,Triaged,Assigned,6,Status Change,5.17,Synthetic demonstration data — not actual University of Sydney results
EVT-0039946,CASE-009873,2025-11-07 06:18:53,Assigned,Resolved,6,Status Change,25.89,Synthetic demonstration data — not actual University of Sydney results
EVT-0039947,CASE-009874,2024-12-12 15:41:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039948,CASE-009874,2024-12-12 19:09:19,Submitted,Triaged,1,Status Change,2.24,Synthetic demonstration data — not actual University of Sydney results
EVT-0039949,CASE-009874,2024-12-13 02:40:31,Triaged,Assigned,1,Status Change,7.09,Synthetic demonstration data — not actual University of Sydney results
EVT-0039950,CASE-009874,2024-12-13 18:04:46,Assigned,Resolved,1,Status Change,17.03,Synthetic demonstration data — not actual University of Sydney results
EVT-0039951,CASE-009875,2026-04-08 13:41:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039952,CASE-009875,2026-04-09 00:29:57,Submitted,Triaged,5,Status Change,6.98,Synthetic demonstration data — not actual University of Sydney results
EVT-0039953,CASE-009875,2026-04-09 15:27:33,Triaged,Assigned,5,Status Change,16.63,Synthetic demonstration data — not actual University of Sydney results
EVT-0039954,CASE-009875,2026-04-11 04:03:20,Assigned,Resolved,5,Status Change,40.24,Synthetic demonstration data — not actual University of Sydney results
EVT-0039955,CASE-009876,2025-01-23 11:30:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039956,CASE-009876,2025-01-23 12:29:31,Submitted,Triaged,7,Status Change,0.64,Synthetic demonstration data — not actual University of Sydney results
EVT-0039957,CASE-009876,2025-01-23 16:18:00,Triaged,Assigned,7,Status Change,3.1,Synthetic demonstration data — not actual University of Sydney results
EVT-0039958,CASE-009876,2025-01-24 23:35:30,Assigned,Resolved,7,Status Change,23.29,Synthetic demonstration data — not actual University of Sydney results
EVT-0039959,CASE-009877,2026-07-31 11:17:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039960,CASE-009877,2026-07-31 14:45:19,Submitted,Triaged,3,Status Change,2.24,Synthetic demonstration data — not actual University of Sydney results
EVT-0039961,CASE-009877,2026-07-31 21:52:31,Triaged,Assigned,3,Status Change,6.83,Synthetic demonstration data — not actual University of Sydney results
EVT-0039962,CASE-009877,2026-08-03 15:06:54,Assigned,Resolved,3,Status Change,48.92,Synthetic demonstration data — not actual University of Sydney results
EVT-0039963,CASE-009878,2025-12-31 16:03:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039964,CASE-009878,2025-12-31 18:47:09,Submitted,Triaged,9,Status Change,1.77,Synthetic demonstration data — not actual University of Sydney results
EVT-0039966,CASE-009878,2026-01-02 08:51:19,Assigned,In Progress,9,Status Change,26.33,Synthetic demonstration data — not actual University of Sydney results
EVT-0039967,CASE-009878,2026-01-03 00:43:27,In Progress,Resolved,9,Status Change,36.56,Synthetic demonstration data — not actual University of Sydney results
EVT-0039968,CASE-009879,2024-12-29 15:35:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039969,CASE-009879,2024-12-29 18:22:02,Submitted,Triaged,5,Status Change,1.8,Synthetic demonstration data — not actual University of Sydney results
EVT-0039970,CASE-009879,2024-12-29 21:02:21,Triaged,Assigned,5,Status Change,3.52,Synthetic demonstration data — not actual University of Sydney results
EVT-0039971,CASE-009879,2024-12-30 14:34:50,Assigned,Resolved,5,Status Change,14.84,Synthetic demonstration data — not actual University of Sydney results
EVT-0039972,CASE-009880,2025-12-22 10:50:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039973,CASE-009880,2025-12-22 14:10:38,Submitted,Triaged,7,Status Change,2.16,Synthetic demonstration data — not actual University of Sydney results
EVT-0039974,CASE-009880,2025-12-23 13:24:33,Triaged,Assigned,7,Status Change,17.15,Synthetic demonstration data — not actual University of Sydney results
EVT-0039975,CASE-009880,2025-12-27 11:05:08,Assigned,Resolved,7,Status Change,77.58,Synthetic demonstration data — not actual University of Sydney results
EVT-0039976,CASE-009881,2026-05-21 14:37:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039977,CASE-009881,2026-05-21 17:08:40,Submitted,Triaged,10,Status Change,1.63,Synthetic demonstration data — not actual University of Sydney results
EVT-0039978,CASE-009881,2026-05-21 21:15:24,Triaged,Assigned,10,Status Change,4.28,Synthetic demonstration data — not actual University of Sydney results
EVT-0039979,CASE-009881,2026-05-23 06:30:52,Assigned,Resolved,10,Status Change,25.74,Synthetic demonstration data — not actual University of Sydney results
EVT-0039980,CASE-009882,2026-01-12 10:02:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039981,CASE-009882,2026-01-13 03:25:31,Submitted,Assigned,2,Status Change,11.22,Synthetic demonstration data — not actual University of Sydney results
EVT-0039982,CASE-009882,2026-01-15 20:42:49,Assigned,Resolved,2,Status Change,53.34,Synthetic demonstration data — not actual University of Sydney results
EVT-0039983,CASE-009883,2026-03-27 11:36:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039984,CASE-009883,2026-03-27 16:56:38,Submitted,Triaged,3,Status Change,3.45,Synthetic demonstration data — not actual University of Sydney results
EVT-0039985,CASE-009883,2026-03-27 20:14:24,Triaged,Assigned,3,Status Change,5.57,Synthetic demonstration data — not actual University of Sydney results
EVT-0039986,CASE-009883,2026-03-28 17:50:17,Assigned,Resolved,3,Status Change,19.51,Synthetic demonstration data — not actual University of Sydney results
EVT-0039987,CASE-009884,2025-12-05 12:06:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039989,CASE-009884,2025-12-05 23:02:38,Triaged,Assigned,5,Status Change,7.06,Synthetic demonstration data — not actual University of Sydney results
EVT-0039990,CASE-009884,2025-12-08 10:58:32,Assigned,Resolved,5,Status Change,45.73,Synthetic demonstration data — not actual University of Sydney results
EVT-0039991,CASE-009885,2025-02-18 20:16:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039992,CASE-009885,2025-02-18 23:12:38,Submitted,Triaged,5,Status Change,1.9,Synthetic demonstration data — not actual University of Sydney results
EVT-0039994,CASE-009885,2025-02-20 16:31:32,Assigned,Resolved,5,Status Change,28.55,Synthetic demonstration data — not actual University of Sydney results
EVT-0039995,CASE-009886,2025-01-23 13:10:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0039996,CASE-009886,2025-01-24 01:38:48,Submitted,Triaged,4,Status Change,8.05,Synthetic demonstration data — not actual University of Sydney results
EVT-0039997,CASE-009886,2025-01-24 21:16:43,Triaged,Assigned,4,Status Change,20.72,Synthetic demonstration data — not actual University of Sydney results
EVT-0039998,CASE-009886,2025-01-26 15:04:00,Assigned,In Progress,4,Status Change,47.68,Synthetic demonstration data — not actual University of Sydney results
EVT-0039999,CASE-009886,2025-01-27 19:48:20,In Progress,Resolved,4,Status Change,66.22,Synthetic demonstration data — not actual University of Sydney results
EVT-0040000,CASE-009887,2025-04-01 13:59:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040001,CASE-009887,2025-04-01 20:34:31,Submitted,Triaged,4,Status Change,4.25,Synthetic demonstration data — not actual University of Sydney results
EVT-0040002,CASE-009887,2025-04-02 07:17:43,Triaged,Assigned,4,Status Change,11.17,Synthetic demonstration data — not actual University of Sydney results
EVT-0040003,CASE-009887,2025-04-03 19:47:05,Assigned,Resolved,4,Status Change,34.71,Synthetic demonstration data — not actual University of Sydney results
EVT-0040004,CASE-009888,2025-08-28 15:19:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040005,CASE-009888,2025-08-28 22:41:33,Submitted,Assigned,2,Status Change,4.76,Synthetic demonstration data — not actual University of Sydney results
EVT-0040006,CASE-009888,2025-08-29 21:08:30,Assigned,Resolved,2,Status Change,19.24,Synthetic demonstration data — not actual University of Sydney results
EVT-0040007,CASE-009889,2025-03-11 09:29:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040008,CASE-009889,2025-03-11 11:51:04,Submitted,Triaged,8,Status Change,1.53,Synthetic demonstration data — not actual University of Sydney results
EVT-0040009,CASE-009889,2025-03-12 01:05:00,Triaged,Assigned,8,Status Change,10.06,Synthetic demonstration data — not actual University of Sydney results
EVT-0040010,CASE-009889,2025-03-13 13:47:01,Assigned,Resolved,8,Status Change,33.74,Synthetic demonstration data — not actual University of Sydney results
EVT-0040011,CASE-009890,2025-07-24 15:10:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040012,CASE-009890,2025-07-24 17:43:36,Submitted,Triaged,1,Status Change,1.65,Synthetic demonstration data — not actual University of Sydney results
EVT-0040013,CASE-009890,2025-07-25 08:37:21,Triaged,Assigned,1,Status Change,11.26,Synthetic demonstration data — not actual University of Sydney results
EVT-0040014,CASE-009890,2025-07-28 12:27:38,Assigned,Resolved,1,Status Change,60.19,Synthetic demonstration data — not actual University of Sydney results
EVT-0040015,CASE-009891,2025-05-01 13:09:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040017,CASE-009891,2025-05-02 01:10:55,Triaged,Assigned,9,Status Change,7.76,Synthetic demonstration data — not actual University of Sydney results
EVT-0040018,CASE-009891,2025-05-03 16:51:56,Assigned,In Progress,9,Status Change,33.36,Synthetic demonstration data — not actual University of Sydney results
EVT-0040019,CASE-009891,2025-05-04 12:58:38,In Progress,Resolved,9,Status Change,46.34,Synthetic demonstration data — not actual University of Sydney results
EVT-0040020,CASE-009892,2025-08-03 18:41:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040021,CASE-009892,2025-08-03 21:36:40,Submitted,Triaged,2,Status Change,1.89,Synthetic demonstration data — not actual University of Sydney results
EVT-0040022,CASE-009892,2025-08-05 11:55:52,Triaged,Assigned,2,Status Change,26.61,Synthetic demonstration data — not actual University of Sydney results
EVT-0040023,CASE-009892,2025-08-10 20:30:12,Assigned,Resolved,2,Status Change,109.56,Synthetic demonstration data — not actual University of Sydney results
EVT-0040024,CASE-009893,2026-01-15 13:55:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040025,CASE-009893,2026-01-16 01:31:57,Submitted,Triaged,9,Status Change,7.49,Synthetic demonstration data — not actual University of Sydney results
EVT-0040026,CASE-009893,2026-01-16 08:34:21,Triaged,Assigned,9,Status Change,12.04,Synthetic demonstration data — not actual University of Sydney results
EVT-0040027,CASE-009893,2026-01-18 11:58:13,Assigned,Resolved,9,Status Change,45.2,Synthetic demonstration data — not actual University of Sydney results
EVT-0040028,CASE-009894,2025-02-21 12:14:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040029,CASE-009894,2025-02-21 14:39:55,Submitted,Triaged,6,Status Change,1.57,Synthetic demonstration data — not actual University of Sydney results
EVT-0040030,CASE-009894,2025-02-22 04:18:48,Triaged,Assigned,6,Status Change,10.37,Synthetic demonstration data — not actual University of Sydney results
EVT-0040031,CASE-009894,2025-02-24 05:49:30,Assigned,Resolved,6,Status Change,42.32,Synthetic demonstration data — not actual University of Sydney results
EVT-0040032,CASE-009895,2025-07-18 13:30:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040033,CASE-009895,2025-07-18 15:54:57,Submitted,Triaged,3,Status Change,1.56,Synthetic demonstration data — not actual University of Sydney results
EVT-0040034,CASE-009895,2025-07-21 15:24:22,Triaged,Resolved,3,Status Change,47.68,Synthetic demonstration data — not actual University of Sydney results
EVT-0040035,CASE-009896,2024-10-16 15:18:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040036,CASE-009896,2024-10-16 20:24:14,Submitted,Triaged,4,Status Change,3.29,Synthetic demonstration data — not actual University of Sydney results
EVT-0040037,CASE-009896,2024-10-16 23:13:12,Triaged,Assigned,4,Status Change,5.11,Synthetic demonstration data — not actual University of Sydney results
EVT-0040038,CASE-009896,2024-10-18 01:48:31,Assigned,Resolved,4,Status Change,22.26,Synthetic demonstration data — not actual University of Sydney results
EVT-0040039,CASE-009897,2025-12-07 12:36:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040040,CASE-009897,2025-12-07 14:21:36,Submitted,Triaged,9,Status Change,1.14,Synthetic demonstration data — not actual University of Sydney results
EVT-0040041,CASE-009897,2025-12-07 23:55:40,Triaged,Assigned,9,Status Change,7.31,Synthetic demonstration data — not actual University of Sydney results
EVT-0040042,CASE-009897,2025-12-09 00:12:47,Assigned,In Progress,9,Status Change,22.98,Synthetic demonstration data — not actual University of Sydney results
EVT-0040043,CASE-009897,2025-12-09 14:03:45,In Progress,Resolved,9,Status Change,31.91,Synthetic demonstration data — not actual University of Sydney results
EVT-0040044,CASE-009898,2025-05-23 14:41:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040045,CASE-009898,2025-05-23 16:29:28,Submitted,Triaged,7,Status Change,1.17,Synthetic demonstration data — not actual University of Sydney results
EVT-0040046,CASE-009898,2025-05-24 12:19:52,Triaged,Assigned,7,Status Change,13.97,Synthetic demonstration data — not actual University of Sydney results
EVT-0040047,CASE-009898,2025-05-26 23:18:32,Assigned,Resolved,7,Status Change,52.02,Synthetic demonstration data — not actual University of Sydney results
EVT-0040048,CASE-009899,2025-07-03 10:45:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040049,CASE-009899,2025-07-03 15:36:50,Submitted,Triaged,5,Status Change,3.14,Synthetic demonstration data — not actual University of Sydney results
EVT-0040050,CASE-009899,2025-07-03 23:58:55,Triaged,Assigned,5,Status Change,8.54,Synthetic demonstration data — not actual University of Sydney results
EVT-0040051,CASE-009899,2025-07-05 00:06:13,Assigned,Resolved,5,Status Change,24.1,Synthetic demonstration data — not actual University of Sydney results
EVT-0040052,CASE-009900,2025-05-26 13:07:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040053,CASE-009900,2025-05-26 15:11:48,Submitted,Triaged,1,Status Change,1.34,Synthetic demonstration data — not actual University of Sydney results
EVT-0040054,CASE-009900,2025-05-27 06:37:14,Triaged,Assigned,1,Status Change,11.29,Synthetic demonstration data — not actual University of Sydney results
EVT-0040055,CASE-009900,2025-05-28 05:46:11,Assigned,Resolved,1,Status Change,26.23,Synthetic demonstration data — not actual University of Sydney results
EVT-0040056,CASE-009901,2025-03-06 15:06:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040057,CASE-009901,2025-03-06 16:57:21,Submitted,Triaged,1,Status Change,1.2,Synthetic demonstration data — not actual University of Sydney results
EVT-0040058,CASE-009901,2025-03-08 02:42:57,Triaged,Assigned,1,Status Change,22.98,Synthetic demonstration data — not actual University of Sydney results
EVT-0040059,CASE-009901,2025-03-12 00:39:54,Assigned,Resolved,1,Status Change,83.59,Synthetic demonstration data — not actual University of Sydney results
EVT-0040060,CASE-009902,2025-07-18 14:03:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040061,CASE-009902,2025-07-18 18:52:01,Submitted,Triaged,10,Status Change,3.11,Synthetic demonstration data — not actual University of Sydney results
EVT-0040063,CASE-009902,2025-07-19 16:48:41,Assigned,Resolved,10,Status Change,17.27,Synthetic demonstration data — not actual University of Sydney results
EVT-0040064,CASE-009903,2024-10-06 12:00:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040065,CASE-009903,2024-10-07 14:43:12,Submitted,Assigned,7,Status Change,17.24,Synthetic demonstration data — not actual University of Sydney results
EVT-0040066,CASE-009903,2024-10-10 05:19:31,Assigned,Resolved,7,Status Change,57.63,Synthetic demonstration data — not actual University of Sydney results
EVT-0040067,CASE-009904,2026-03-28 16:45:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040068,CASE-009904,2026-03-28 21:39:43,Submitted,Triaged,2,Status Change,3.17,Synthetic demonstration data — not actual University of Sydney results
EVT-0040069,CASE-009904,2026-03-29 05:32:02,Triaged,Assigned,2,Status Change,8.25,Synthetic demonstration data — not actual University of Sydney results
EVT-0040070,CASE-009904,2026-03-30 21:08:05,Assigned,Resolved,2,Status Change,33.8,Synthetic demonstration data — not actual University of Sydney results
EVT-0040071,CASE-009905,2024-12-11 15:04:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040072,CASE-009905,2024-12-11 22:43:50,Submitted,Triaged,7,Status Change,4.94,Synthetic demonstration data — not actual University of Sydney results
EVT-0040073,CASE-009905,2024-12-12 08:10:14,Triaged,Assigned,7,Status Change,11.03,Synthetic demonstration data — not actual University of Sydney results
EVT-0040074,CASE-009905,2024-12-12 22:44:18,Assigned,In Progress,7,Status Change,20.43,Synthetic demonstration data — not actual University of Sydney results
EVT-0040075,CASE-009905,2024-12-13 11:03:19,In Progress,Resolved,7,Status Change,28.38,Synthetic demonstration data — not actual University of Sydney results
EVT-0040076,CASE-009906,2025-04-29 19:47:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040077,CASE-009906,2025-04-29 20:45:33,Submitted,Triaged,5,Status Change,0.63,Synthetic demonstration data — not actual University of Sydney results
EVT-0040079,CASE-009906,2025-05-02 02:16:29,Assigned,Resolved,5,Status Change,35.16,Synthetic demonstration data — not actual University of Sydney results
EVT-0040080,CASE-009907,2025-07-18 10:11:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040081,CASE-009907,2025-07-18 12:21:33,Submitted,Triaged,3,Status Change,1.4,Synthetic demonstration data — not actual University of Sydney results
EVT-0040082,CASE-009907,2025-07-18 16:29:14,Triaged,Assigned,3,Status Change,4.07,Synthetic demonstration data — not actual University of Sydney results
